feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,labels
1.687755627340141729e+00,5.696569643885082357e+00,2.189277285703229214e+00,6.154550135629044405e-01,3.178944927045128654e+00,-5.739717952432547676e+00,-4.165230509860456398e-01,-2.053624493014371277e-01,4.284813049122638162e+00,4.661969504341615611e+00,6.980048175396066590e+00,5.701075451682095618e+00,1.009558283603603535e+01,6.333423523447172521e+00,3.409933219269501325e+00,5.522125759991130423e+00,2.522585692339974539e+00,2.848479080790218276e+00,4.749494617027639976e+00,1.775457108708714538e+00,6.222853591050199640e+00,4.752761275700486010e+00,3.037471369646414399e+00,8.198806188115177918e+00,6.580176966818392259e+00,5.035824099709178547e+00,4.874883179287378354e+00,3.338280714212266354e+00,-1.643096817790574926e+00,-1.920526863483802193e+00,-3.955079955762837440e-01,-2.088413994065554391e+00,-4.891877938823358640e+00,9.774797790793793295e-01,4.454676552300529835e+00,4.978773161748753395e+00,2.203675721162633216e+00,4.623931984367609438e+00,5.729392071062819447e+00,4.050248366416115964e+00,6.747904662441712276e+00,5.643048588462030501e+00,-2.463238080769316163e+00,-4.278072852771789281e-01,-8.996375792230590918e-01,-2.281979370064226131e+00,-8.515729122183268718e-01,2.570675942947647119e+00,1.031791682867553961e+00,3.149897056905876624e+00,-7.004999512048566690e-02,1.319414255249226287e+00,9.537472622141512923e-01,-2.465128979178762281e-01,1.039118267373688287e+00,-1.940388828251905784e-01,-1.929541731619875833e+01,-1.773822218158040087e+01,-1.985073015479622072e+01,-1.882303414632722394e+01,-2.049278543807668740e+01,-1.436028512423371062e+01,-1.744605436662498121e+01,-1.353965514714501595e+01,-1.489190929324763246e+01,-1.716137515249361201e+01,-1.708480670007382329e+01,-1.898388806788398853e+01,-1.723354268898335206e+01,-1.877413465245166435e+01,1
1.854878197137793894e+00,5.354984723675102032e+00,2.531190288581238512e+00,5.163695148921939371e+00,4.662168637668041349e+00,3.122660927176156953e+00,-4.696529510426995513e-01,-2.053346651914699006e+00,7.929049899135267587e+00,9.064381379565405794e+00,9.272342216129926484e+00,6.187899817657680046e+00,1.127058656185599617e+01,5.670652836023885257e+00,2.251163658305281423e+00,5.475022663181230875e+00,4.260186957105834615e+00,4.063379171477425444e+00,7.245842909611014404e-01,3.504865474081541254e+00,4.216287332230983509e+00,5.777570060414308983e+00,5.876176297335040211e+00,7.350061835307704960e+00,2.159625222485296536e+00,2.495661385939099475e+00,6.166489912162809617e+00,5.199577824240703139e-01,-1.628611216227837000e+00,2.864348110829090466e+00,3.299097269703579749e-01,-2.447236931141470784e+00,-1.638376939170862023e+00,2.432855245539731204e+00,3.279985445165806368e+00,6.022851877083008176e+00,1.308477073703358862e+00,6.866765503568715623e+00,2.707606770089200143e+00,2.878594296226228089e+00,6.125020391691560206e-01,9.943686098239929994e-01,-3.383169371540422521e+00,-1.419569385461439515e+00,-9.742293676750790610e-01,-1.963078073921110001e+00,-3.360207710594489416e+00,1.647800289283070985e+00,1.613403963687696230e+00,2.311282185623341423e+00,1.528200225685677760e-01,7.799605633524777648e-01,4.154910289543177204e-01,-2.922447139675097838e-01,-2.077594600840675931e-01,-9.181659012455455349e-01,-1.823369477171520714e+01,-1.586076931470993401e+01,-1.878204507768443321e+01,-1.776776330629101608e+01,-1.839424893176811793e+01,-1.258343620026076870e+01,-1.519096515785800605e+01,-1.479489851925037769e+01,-1.412271747938368627e+01,-1.544041910318061284e+01,-1.799850192301235552e+01,-1.756377528773335328e+01,-1.711126382629701936e+01,-1.779266130948628799e+01,1
-9.496163771675130150e-01,-3.264673080842428909e+00,-1.079444729892335753e+00,2.183825540262285259e-01,-3.361807532635344931e+00,-4.951199122600159264e+00,-9.883395993245994715e-01,-3.281414922811875523e-01,-2.711123433493804136e+00,2.261836827955354678e+00,1.769679044855001937e+00,1.098921592686276094e+00,2.851068483973091983e+00,1.473830188039087830e+00,3.636910026903062754e+00,4.217421219563637358e+00,2.086388097987988299e+00,1.480219983114820170e+00,-1.197771926588636404e+00,9.854215630800990944e-01,2.621373136844068252e+00,4.595021011144548417e+00,1.027988333434235013e+00,4.180348220819977811e+00,4.483441105480586053e+00,2.649441770568164767e+00,6.691566075386941037e+00,5.230208193168348174e+00,1.107915513629309068e+00,4.693509878089250797e+00,9.817859810990957614e-01,1.996039201028221965e+00,6.610536896755599967e-01,-3.013789876996955552e+00,1.094282040450714311e+00,9.788839513342707521e-01,1.641234626070282809e+00,6.920172184191446974e+00,5.679132568028071759e+00,1.527416114303603356e+00,6.320090581194444113e+00,3.245189880748117428e+00,-1.083671911458126802e+00,8.186045462734571343e-01,-7.974326310774535465e-01,-8.367085179269168060e-01,-8.553827703087237833e-01,1.259006278019784819e+00,1.782801840639064661e+00,1.555891798938062287e+00,1.240713446025889510e+00,3.454837378142593174e+00,9.302862376188603122e-01,-1.565033781624271425e+00,1.495221284392582062e+00,-1.276596730057482532e+00,-1.764253056199218861e+01,-1.629651270749699776e+01,-1.909217451430935242e+01,-1.869567009424903503e+01,-1.950702579987660812e+01,-1.515336841396871215e+01,-1.538626161135766779e+01,-1.511906719872238192e+01,-1.845475182546345394e+01,-1.614594520884555351e+01,-1.684586500944935850e+01,-1.935973877510748409e+01,-1.738512457263051303e+01,-1.966112441761372409e+01,1
2.939387301343247660e+00,4.825182526435112251e+00,-7.133606164914210179e-01,1.552490272032439167e+00,-6.403474659477045305e-01,-8.288036975739926371e-01,-4.018321279975175742e+00,-1.072254610757047422e+00,1.265822045346496783e+00,3.443020941073292818e+00,7.411247720875015155e+00,5.180638151012532333e+00,9.993026002075135139e+00,8.729420838229655644e+00,5.654147802929525568e+00,6.584524461922025118e+00,7.173804510615791052e+00,3.992795297416578570e+00,-7.227402464783091451e-01,3.051246469994119082e+00,1.854378123624401242e+00,7.213947053076620319e-01,3.888387697765558038e+00,7.759177962240794812e+00,9.456067801879255441e+00,1.019782689105284312e+01,1.056846036873125705e+01,1.068407537485097514e+01,1.061355268455110412e+00,5.457713877572973438e+00,3.046553374419120885e+00,2.629323796044769512e+00,-6.504399875720827395e-02,5.250315935647041243e+00,6.068409271639180425e+00,2.947229811590235116e+00,1.567456407814196817e+00,7.634973882676564516e-01,1.759606449636266667e+00,7.260984862480845958e-01,3.066043440217136151e+00,2.278723169394277548e+00,-1.242315152534590322e-01,1.462956951439511322e-01,-1.835202408479434721e+00,9.755662553290146699e-02,-1.083939574769010816e+00,-1.340524276974404960e-01,6.017707120782371799e-01,2.658434839445066977e+00,1.181757069607986210e+00,3.547460410058556501e+00,1.711088652372542152e+00,1.208077008694938836e+00,1.402099517618028646e+00,1.350506578819671066e+00,-1.900344915874886098e+01,-1.698465334018298378e+01,-1.892489952623272131e+01,-1.799944863596126154e+01,-1.806448523368609926e+01,-1.199454366568894059e+01,-1.353486167247571537e+01,-1.166695531825315335e+01,-1.795150867861661581e+01,-1.534972543771056053e+01,-1.551871226395480186e+01,-1.849420452434589279e+01,-1.613842661997639283e+01,-1.970425560652400065e+01,1
1.128791367825640879e-01,2.772551208119194310e+00,4.953592537235242399e-01,1.093427287453629271e+00,-3.063314377411927580e-01,-1.560638891859474464e+00,1.637534378539211855e-01,-1.503696465917114145e+00,1.486138469172955778e+00,4.993705129057455672e+00,5.956473972997955890e+00,1.399286417901102642e+00,7.642581127533347285e+00,5.273646826765230777e+00,3.015452070933448692e+00,2.136148376445891728e+00,2.113786629350660196e+00,1.731412527362002685e+00,-1.847391713229767696e+00,2.042457340019848910e+00,2.601734665201024921e+00,3.064163665765838873e-01,1.166791469789665969e+00,3.506005234620285016e+00,2.185323689623261956e+00,1.003938888891606984e+00,3.428767202902334610e+00,4.113024430622067129e+00,-4.774050146603974754e-01,1.293433362963813726e+00,8.296211995099976866e-01,2.167640472682716979e+00,1.359538196295722479e+00,2.170237243509042013e+00,1.376760011496721114e+00,4.438996638541843787e+00,3.307334519617884716e+00,7.325852933695866653e+00,6.183949776066952175e+00,2.436795834817643946e+00,7.106438771744336691e+00,2.303042658300886725e+00,-1.902700653030128253e-01,1.939104293828231018e+00,-9.517179554420707177e-02,4.784981203726220156e-01,-1.946085462507006314e+00,5.063163775715291415e+00,1.262252404125996597e+00,2.092776898538162289e+00,9.784368852354240198e-02,2.522715463863937746e+00,2.751090216660489585e+00,5.511818697824112379e-01,2.585271685577945178e+00,1.534870044807643108e+00,-1.928682823863313089e+01,-1.803484818553995694e+01,-1.941043483967851557e+01,-1.920042743738160240e+01,-1.854111631013310912e+01,-1.389117913470501620e+01,-1.461116991169243562e+01,-1.339258329437861228e+01,-1.887903043457705010e+01,-1.597559971757804043e+01,-1.656515687316501939e+01,-1.921975471201614738e+01,-1.627525421907190761e+01,-1.961259603923834050e+01,1
5.246509676958647894e+00,5.276894351447688258e+00,5.466699283581521129e+00,2.939328228740580418e+00,-1.074862209775620872e-02,-1.124676422515026530e+00,-5.315561612303763006e+00,-3.439993048716899704e+00,1.535254007782170360e+00,6.330556920948581912e+00,7.304249112864492410e+00,5.746539534238776170e+00,7.396455036927264359e+00,6.678053986673630149e+00,7.367308789552822645e+00,6.808741159445404811e+00,8.073102701957996175e+00,6.777741799017041657e+00,6.321415144620186055e+00,-6.763375404482581399e-02,5.215059297147001338e+00,4.413929861755538475e+00,1.229153270109452833e+01,1.277007155680906436e+01,1.194047254966155869e+01,9.713832343012629877e+00,1.143705074431061242e+01,1.077991340095179140e+01,7.050095197761248045e-01,-1.766805249958427915e+00,1.752129789691731165e+00,-2.476116534180237139e+00,-7.021019241545911171e+00,1.359880210110163468e+00,5.825014790928121577e+00,4.998540154619889542e+00,5.587784865824895419e+00,6.614104210276587459e+00,5.768742410096160178e+00,4.115241947218660101e+00,4.248759781505284217e+00,3.962041483655869722e+00,-2.085415964326073013e+00,-6.218145715921556960e-01,-1.134720596488691502e+00,-4.776295657306432463e-01,-1.637491513476536653e+00,3.784924014786975821e+00,7.101599768699484727e-01,2.964930084679266997e+00,1.746931506259024491e+00,2.155694630341461249e+00,4.154782253442876883e-01,3.204194114958621165e-01,8.862028356096155468e-01,2.556796797198066518e-01,-1.918155827606423713e+01,-1.635868485838877362e+01,-1.866811295063138232e+01,-1.735127969833503769e+01,-1.774094148957007278e+01,-1.344026471729381456e+01,-1.542551240948380631e+01,-1.330050015489320892e+01,-1.811274627170651286e+01,-1.373750765618721559e+01,-1.526016416486100269e+01,-1.749732019992071841e+01,-1.506150342984826018e+01,-1.677867005050140747e+01,1
2.163830077506466498e+00,3.012008747482740834e+00,3.145567782289778513e+00,3.027797238864583296e+00,2.779172058390362854e-01,-1.009022427590037463e+00,4.613886899310207568e+00,3.406275003804552171e+00,1.368159267020381265e+01,3.425066440163582193e+00,5.179777443525957814e+00,4.854637466698020098e+00,6.628839006071522100e+00,6.999297492525750286e+00,3.724042641131267928e+00,2.059041642307166242e+00,2.653902589773357690e+00,4.331167741671999027e-01,5.787653599501476620e-01,-2.064083716159021531e+00,7.680945303509711941e+00,4.075347819166641017e+00,1.471784830265340815e+01,7.691418869187523377e+00,4.158219515992003679e+00,4.375664055438869937e+00,4.697348202109050241e+00,4.601283936631583416e+00,1.927873094288078626e+00,5.830682668616057995e+00,5.451961898991491751e+00,3.308898398893037829e+00,4.889308571102370493e+00,3.413233576068124275e+00,2.824987876695469691e+00,9.319713746960531786e-01,6.577394955229743267e+00,7.309373451347601858e+00,8.237324569532370688e+00,7.278459025048989339e+00,7.623551278904088235e+00,4.974866024457621272e+00,-8.256296838702913421e-01,1.290423613434064976e+00,8.522091168493551860e-01,1.700362345357023242e-01,-1.219757554074037076e+00,3.673104197025959916e+00,-1.971626338349185659e+00,1.375641299280587093e+00,5.162838919801947535e-01,3.077222203024114755e+00,1.304879931940150728e+00,1.160400942292503512e-01,1.807575767098053676e+00,1.749391510769389146e-01,-2.067497733849197061e+01,-1.751942111218388831e+01,-1.792084265927965703e+01,-1.922626150136950329e+01,-1.805256983729424292e+01,-1.276283622805549811e+01,-1.601384536840923900e+01,-1.432120095951690963e+01,-1.825958323893345892e+01,-1.610552126930647887e+01,-1.706377529214342914e+01,-1.803449040137425641e+01,-1.572925649054634967e+01,-1.708176068853761365e+01,1
2.149046752519311987e+00,5.376738154711532935e+00,1.253881201418030500e+00,2.097492836743694689e+00,-5.690563118525157060e-01,-7.237645697109156284e-01,-3.552232472882480785e+00,-3.484184390053126190e+00,-2.518726599409052636e+00,2.042369783570425312e+00,-5.146102264204949206e-01,-2.307687372403318005e+00,2.655245728509797232e+00,9.834242397458549334e+00,3.153002746840976922e+00,4.004998109202754897e+00,4.244210650622968650e+00,3.394081172371244737e+00,2.289489508755172764e+00,-4.847785007883887998e-01,2.497317113496591912e+00,2.821830766593645290e+00,2.915096046575687883e+00,5.670269910968946725e+00,3.813575200392408604e+00,2.629216210486999383e+00,6.402426794060734672e+00,1.056374469230921775e+01,-1.670525650805048778e+00,2.484579991279529221e+00,8.705938454789344805e-01,8.570834343512074849e-01,-8.990455267040143861e-01,5.740800449655897308e-01,2.007611408041424017e+00,1.767809534176422170e+00,3.830255866200394266e+00,3.723993092239719527e+00,2.902687977191388935e+00,-1.592124563133948678e+00,4.007252291195936955e+00,6.141512543217893416e+00,-1.906883633862560989e+00,-1.248762706627906116e+00,-2.006519644716516115e+00,-2.893089440644597055e+00,-1.322418666376501406e+00,4.091595645905918843e+00,1.305749837409374337e+00,3.291827416787191929e+00,9.797243022616078933e-01,6.498575232263793522e-01,-3.357002042704179678e-02,-8.072321005401977834e-01,5.020811841309232859e-01,-2.784128932577428217e-01,-1.968380634513033556e+01,-1.815582745881622984e+01,-1.797117886881137849e+01,-1.800333720047062869e+01,-1.861420427434800118e+01,-1.216046090584386619e+01,-1.588401233048115202e+01,-1.318350791595942795e+01,-1.619858993529630808e+01,-1.474995724246272211e+01,-1.604021341919518306e+01,-1.794110350253592401e+01,-1.503165356485986948e+01,-1.608974732988749068e+01,1
-1.254606585278525310e+00,3.814765592623127866e+00,1.679353936088601840e+00,2.608508323064341550e+00,4.250024465818012409e+00,1.832286866343645348e+00,-2.041321814872167018e+00,-3.740245572127288032e+00,1.140807850521849298e+00,1.020457783630775772e+01,6.353893812800355256e+00,1.432990441694914852e+00,7.229192211795201217e+00,5.460369835801806460e+00,4.215390369261353243e+00,4.453308598702953702e+00,6.690851025281069120e+00,4.741648027193845039e+00,4.380450563790575735e+00,1.671053880287850513e+00,7.273930887393005307e+00,3.415255752266087352e+00,4.059273743675022139e+00,8.576853857805689429e+00,7.947287937328512797e+00,6.532481286328678749e+00,6.651188819250918982e+00,8.910133924787462689e+00,3.403353682951848036e+00,3.029352737821844332e+00,2.752660941582684373e+00,2.570459584570553346e+00,-4.229366662449036141e-01,3.565777623463029400e+00,6.992096829969089100e+00,6.195723614029308379e+00,4.629197513233881622e+00,6.513864141836188892e+00,4.324247689009379059e+00,3.048575489885989587e+00,5.456589912705055667e+00,3.911659638412323670e+00,7.450658062269619464e-01,3.041582040030772927e+00,1.117150007663714195e+00,1.949793946313820525e+00,3.915440246428360943e-02,1.270358299258710355e+00,2.484558020622390284e+00,4.345024128919774853e+00,1.940365883570258410e+00,2.644100338333007727e+00,3.775115606706556104e+00,1.699036502463339149e+00,3.783578177955867261e+00,1.964168520796876427e+00,-1.685437573965519320e+01,-1.563110265050109859e+01,-1.679129102049572353e+01,-1.664657157330550419e+01,-1.793160001315099805e+01,-1.343642717623160188e+01,-1.600196630608284210e+01,-1.469326241463917526e+01,-1.399609401483646920e+01,-1.322991463241228338e+01,-1.546344590692129906e+01,-1.603546422765423074e+01,-1.405873580572818149e+01,-1.537253044309345995e+01,1
3.084712913154832314e+00,2.319660789893407848e+00,3.279326304206350962e+00,2.553614481626298893e+00,7.947349876172605798e-01,-2.730275532448223963e+00,-7.839605383383337900e-01,-2.957454150208689736e+00,1.421704188453329287e+01,6.750622580117524585e+00,3.425853338295936634e+00,3.650852443103424605e+00,6.644231701444963001e+00,6.769283223265274430e+00,4.039789648809840372e+00,3.980624919390824079e+00,1.882447877237853895e+00,2.622965804904472176e+00,-8.026820917299086477e-02,-2.293305954291965154e+00,4.253248466420478380e+00,2.055866656689368799e-01,1.444396405563281860e+01,7.876868608591711229e+00,7.914397653801016119e+00,5.534749126693120580e+00,1.063037518493989175e+01,8.641081948909866028e+00,3.246915540205047357e+00,1.917090511537477449e+00,2.303012376515499504e+00,2.091183619928460136e+00,1.032847380503840951e+00,6.196183375936824556e-01,5.761818738230394921e+00,5.734880861732063018e+00,1.253633882394230348e+01,5.688476855455062875e+00,6.203333296276992037e+00,4.700588688138974902e+00,7.178674879905176276e+00,4.677349789568719274e+00,-2.261505278177096567e+00,1.030531285325128721e+00,-2.024210472356802182e+00,-1.769641768218260358e+00,-2.363318209060282005e+00,1.455707991242363830e+00,4.743058157128974828e-01,1.763565671259433199e+00,4.863081293909850444e+00,7.009266959190791901e-01,1.284552030288980351e+00,-1.010531940715406529e+00,1.179209387957905530e+00,-1.145457181661089674e+00,-1.610765506895840105e+01,-1.524054290743448092e+01,-1.606004874483043210e+01,-1.654586454549941266e+01,-1.804556403271509168e+01,-1.283033150715750459e+01,-1.547003178632124154e+01,-1.458621525058123325e+01,-1.409102261408787093e+01,-1.390454394269079863e+01,-1.454423283909598119e+01,-1.676991213946888948e+01,-1.353027234863185413e+01,-1.531374388562803546e+01,1
4.277662701794127997e+00,5.786148148530821267e+00,5.019517371680130680e+00,4.933108918138019661e+00,1.651934617742350231e-01,-3.303797937055916289e+00,-4.723565818500099489e+00,-2.002681388363732218e+00,-6.262166747176152182e-01,2.303566986625571023e+00,6.485734373311814238e+00,4.865191646023703242e+00,6.632911808538685783e+00,7.635814849485844213e+00,1.295795418858359138e+00,3.958209047375665701e+00,3.437571587721695909e+00,2.295371137846367038e+00,2.824473829391344726e+00,-3.641754281536531135e-01,9.614456435196448991e-01,1.204157191634338764e+00,3.142690351836729068e+00,4.488522485422411279e+00,4.435639606216813746e+00,3.988271919848781710e+00,3.886455386774047227e+00,7.328761222612302006e+00,2.883991978345308738e+00,1.602671835414908319e+00,1.979090619226219205e+00,-2.095623062934884206e+00,-1.047963937614522223e-01,-1.824852546914211393e+00,2.203824298590538078e+00,3.165415252987589856e+00,2.862296706504254384e+00,3.276038039056142104e+00,5.611776808756900436e+00,3.218376314560650098e+00,3.936544157684161771e+00,6.709806192884124165e+00,5.644407520601731898e-01,1.929582361493704212e+00,1.449468307934695277e+00,4.598723545512770627e-01,-2.497388928145691245e-01,2.926492875996623777e+00,-3.122487620480410286e-01,1.388667463365841903e-01,1.559031920068638444e+00,4.517017257019901422e+00,4.400600998845793477e+00,1.987267958870907680e+00,4.524560346210237505e+00,1.118839876664472710e+00,-1.979971710913629224e+01,-1.805920842559226358e+01,-1.925861058176813856e+01,-1.954963035367252289e+01,-1.896826717379640570e+01,-1.211316420988268128e+01,-1.578379038629934250e+01,-1.545217638197291876e+01,-1.815238151683063705e+01,-1.550297326006078791e+01,-1.674005729205976678e+01,-1.800614967966812330e+01,-1.655122445487324967e+01,-1.855849086939804593e+01,1
2.142476565159466162e+00,1.231239665621411294e+00,2.134734088728910795e+00,1.101774393249170370e+00,2.538066978801250873e+00,-3.264840975119921662e+00,-2.304739939564664830e+00,-5.609662605894848220e+00,5.433202649494608405e-01,4.804169598724226553e+00,4.479059396856729158e+00,4.033278861157741368e-01,7.971832922600475158e+00,1.232522059778892221e+01,3.024486977279526201e+00,3.723787957499528734e+00,4.131408237188578525e+00,4.627467397460899079e+00,5.504286730750258982e+00,2.584621904734793585e+00,1.497063359203937294e-01,1.409659924768415618e+00,3.040774334843733939e+00,7.636021991747782067e+00,8.802350925207216292e+00,3.775051675604188084e+00,9.589410752132600635e+00,7.589215111185824369e+00,1.062943767372600767e+00,2.575906438200815884e+00,2.662853288866606327e+00,1.424674282999516484e+00,2.235301686169722579e+00,2.561259167948367388e+00,-1.904749784129438517e+00,-2.573908393347593471e+00,2.353726728534322188e+00,4.436067619458893496e+00,5.211547873730911995e+00,4.833362850485589668e+00,5.201190614475136975e+00,6.897487781073462720e+00,-2.243458073996313029e+00,-1.018428737628649383e+00,-2.496699457872165517e+00,-2.721929318335718495e+00,-4.873622322360195547e+00,2.932408856868712110e+00,-8.893500201386755899e-01,8.957332754475324510e-01,-3.392963075200520873e+00,-2.492358832612836250e-01,-1.345157592126861035e+00,-2.241750751492558535e+00,-5.251941770224833883e-01,-4.789889616667922789e-01,-1.914190504306419882e+01,-1.515762443655178693e+01,-1.950371235697857486e+01,-1.770257756797835214e+01,-1.813728600123405954e+01,-1.232947900866966151e+01,-1.427261261909879764e+01,-1.382821406077651716e+01,-1.694147119164201598e+01,-1.575632279417860460e+01,-1.497449979706103207e+01,-1.816666291572333236e+01,-1.525754608560840175e+01,-1.856807634655176287e+01,1
-2.232199070382141048e+00,-1.005176893141891625e+00,-1.201598365707121863e+00,-1.496883738948490361e+00,-3.648146306775770231e+00,-4.914961843499851213e+00,-7.446052918279148780e-02,-5.835831580984275346e-01,2.597504774179864473e+00,1.548847488151144258e+00,3.730000026057459728e+00,7.139726223156042662e-02,4.238979074249049184e+00,3.404777668164083781e+00,7.064452795785157058e+00,7.688713179277120169e+00,7.506638378254399946e+00,6.476283132407047560e+00,3.273794237319494371e+00,3.420701669947333379e+00,7.766883366761579310e+00,6.234018728080841676e+00,5.847459529558060254e+00,5.918008604121244076e+00,9.803312604569628164e+00,8.949496289304029517e+00,9.915202994285305493e+00,9.606410721977312051e+00,3.863422554486745764e+00,6.725425546519558928e+00,3.104693180718082868e+00,3.220518297021877530e+00,3.592922982425674761e+00,-1.217190956837485682e+00,2.468581878966589649e+00,1.836675545062497750e-01,3.290339420816077443e+00,7.286732449530988198e+00,6.301139061581619849e+00,3.237908702687406048e+00,6.805176501804594658e+00,6.101880417366678522e+00,-1.747911899948074055e+00,-1.068534100491245163e-02,-5.704759029707590079e-01,-9.320076725530658246e-01,-3.308637040520911121e+00,3.999787734696948593e+00,1.580570768194075049e+00,-2.275217748703682874e-01,-1.714215523884202952e+00,7.733996622409916588e-01,8.599897855675950886e-01,-5.252393771166227188e-01,8.544611243255599842e-01,-1.189651613947488196e+00,-1.675479336138372588e+01,-1.481563097807228324e+01,-1.573035330423928535e+01,-1.598934382415649580e+01,-1.733491291332310880e+01,-1.038292195638036475e+01,-1.586497711307634617e+01,-1.430383241512843107e+01,-1.558754212687144047e+01,-1.437640497748526514e+01,-1.267230730616189049e+01,-1.548029635036692930e+01,-1.310460628010512174e+01,-1.544265623152452527e+01,1
3.584629835782724872e+00,3.247957566391322271e+00,1.929821006523053883e+00,-4.662002693908127715e-01,-2.673903121504717983e+00,1.811021477760095921e+00,-2.251800949072654046e+00,-1.578491137596067961e+00,7.139570688702505663e+00,6.588068012095648740e+00,8.040728890222400338e+00,5.130817428025362226e+00,9.524347780406205999e+00,9.822966908212654502e+00,6.205471676759167110e+00,7.653772012577566564e+00,4.228392966435411182e+00,5.194650768372310878e+00,3.927915118376235526e+00,3.217007738863808086e+00,5.003807299647776929e+00,2.172654302167513762e+00,5.277886563405496112e+00,9.052450083314006690e+00,8.450787393488775834e+00,6.923011263320025144e+00,8.070859985236520373e+00,8.153533181460561607e+00,2.059529895989664183e+00,6.329737662055162417e+00,4.050415863184844589e+00,3.970529468042097943e+00,3.224234402877244943e+00,1.057658890811868230e-01,3.411836093512607526e+00,2.448647912960454143e+00,6.173718260703441096e+00,7.191992298677233997e+00,5.665628676724937307e+00,5.196732364941195392e+00,3.268759495910206869e+00,4.557990893179565184e+00,9.978466396780817371e-01,2.712047368967865246e+00,2.183683433025467746e+00,1.590734075822175297e+00,-5.188887489178340973e-01,3.400563195113620374e+00,1.612789093065855953e-02,2.215569248617868248e-01,1.381283785866120439e+00,3.464533711475450417e+00,3.969391042030017580e+00,1.349169700253791682e+00,2.693854069093382542e+00,2.444677986211390763e+00,-1.707694776196084518e+01,-1.660688171764462240e+01,-1.633845748595457437e+01,-1.695695065238873767e+01,-1.974921212793762137e+01,-1.141587348929713563e+01,-1.594390354636898621e+01,-1.386165792083832571e+01,-1.583242406572211003e+01,-1.610759655186252459e+01,-1.496825637998859548e+01,-1.692057974379396867e+01,-1.674162626964174194e+01,-1.604614889264399480e+01,1
-2.195458626323294915e+00,-7.557781233756755590e+00,-1.625931561655036273e+00,-2.835578623340300641e+00,-6.346133476940794438e+00,-4.004184345592929795e+00,-3.318620753900912046e+00,-2.541837509362367520e+00,1.192769115699203653e+01,-1.477351931355810055e-01,-2.786893605832023724e+00,-4.636500414312161311e-01,4.954746328093056484e-01,2.354073482224112723e+00,4.163086124915346353e+00,5.563312167315507928e+00,5.074617839329009783e+00,5.433651375108704329e+00,1.735554450736239707e+00,5.084371334326459824e+00,5.978057080144312252e+00,7.570016553379226742e+00,1.226279741482921182e+01,9.222742293508536804e+00,7.236686273033348549e+00,4.591231827702286772e+00,6.358963506580121106e+00,5.471802805579585538e+00,8.306568781323761641e+00,8.971223034708353694e+00,7.582675231321773346e+00,7.611853007162270757e+00,4.664589319558620772e+00,6.250811692915675621e+00,3.563084282261372859e+00,4.869071034964922440e+00,5.719512819618218558e+00,7.249002823442125099e+00,8.255394747979632797e+00,7.135582302594728255e+00,8.588154611581755304e+00,8.189224558546378319e+00,-1.385107294797091937e+00,9.424137783464027196e-01,-6.212722013816018157e-02,5.293864322849489018e-02,-5.330336569596622054e-02,2.444020821043124236e+00,-6.510757282062716866e-01,2.551863711849622351e+00,2.330896551439345821e+00,1.828655703029009594e+00,1.560169114438800575e+00,-2.141718139995530124e-01,1.643922561002416627e+00,-4.322732452425472882e-01,-1.824265160515808759e+01,-1.727327621644758437e+01,-1.791759262368116268e+01,-2.002091187109983750e+01,-1.896371765347170424e+01,-1.336838917386074144e+01,-1.519576345418018448e+01,-1.340185362920469991e+01,-1.704935718209099704e+01,-1.546077060855061625e+01,-1.501058310022896158e+01,-1.777371308341983180e+01,-1.496549624311865045e+01,-1.662708039632243029e+01,1
